Sports,Player Name
, "Leander James Lee Talbott, Jr."
, "Jeneba Sylvia Tarmoh"
, "Kory Merrill Tarpenning"
, "Kory Merrill Tarpenning"
, "Norman Norm Tate"
, "Angelo F. Taylor, Jr."
, "Angelo F. Taylor, Jr."
, "Angelo F. Taylor, Jr."
, "Angelo F. Taylor, Jr."
, "Angelo F. Taylor, Jr."
, "Angelo F. Taylor, Jr."
, "Angelo F. Taylor, Jr."
, "Brenda N. Taylor"
, "Christian Taylor"
, "Christian Taylor"
, "John Baxter Taylor, Jr."
, "John Baxter Taylor, Jr."
, "John Coard Taylor"
, "Frederick Morgan Taylor"
, "Frederick Morgan Taylor"
, "Frederick Morgan Taylor"
, "Robert James Taylor"
, "Robert James Taylor"
, "Condinitha Connie Teaberry (-Lindsey)"
, "Matthew Matt Tegenkamp"
, "Matthew Matt Tegenkamp"
, "Robert Lyman Dink Templeton"
, "Paul Anthony Terek"
, "Floy Alton Terry"
, "Jo Ann Terry-Grissom"
, "Jo Ann Terry-Grissom"
, "Lois Ann Testa (-Lynch)"
, "Nicole M. Teter"
, "Nicole M. Teter"
, "Lewis Tewanima"
, "Lewis Tewanima"
, "Lewis Tewanima"
, "Walter Beardsley Tewksbury"
, "Walter Beardsley Tewksbury"
, "Walter Beardsley Tewksbury"
, "Walter Beardsley Tewksbury"
, "Walter Beardsley Tewksbury"
, "Angela Elizabeth Angie Thacker"
, "Dean Allan Thackwray"
, "Eric Ashely Thomas"
, "John Curtis Thomas"
, "John Curtis Thomas"
, "Rupert Broas Thomas, Jr."
, "Deborah Ann Debbie Thompson (-Brown)"
, "Jacqueline Anne Jackie Thompson (-Dunn)"
, "Jerald Stillwell Jerry Thompson"
, "Wilbur Marvin Thompson"
, "James Francis Jim Thorpe"
, "James Francis Jim Thorpe"
, "James Francis Jim Thorpe"
, "James Francis Jim Thorpe"
, "Delos Packard Thurber"
, "Willard Lewis Tibbetts, Jr."
, "Joseph Paul Joe Tierney"
, "John Q. Tillman"
, "Gerald Alexander Tinker"
, "Michael DeLorean Tinsley"
, "Michael DeLorean Tinsley"
, "Leslie Eugene Les Tipton"
, "Thomas Edward Eddie Tolan, Jr."
, "Thomas Edward Eddie Tolan, Jr."
, "Lynda M. Tolbert-Goode"
, "Lynda M. Tolbert-Goode"
, "Carrie Anne Tollefson"
, "William Anthony Bill Toomey"
, "Frederic Delmont Fred Tootell"
, "Martin Emmett Toppino"
, "John Jack Torrance"
, "Gwendolyn Lenna Gwen Torrence (-Waller, -Smith)"
, "Gwendolyn Lenna Gwen Torrence (-Waller, -Smith)"
, "Gwendolyn Lenna Gwen Torrence (-Waller, -Smith)"
, "Gwendolyn Lenna Gwen Torrence (-Waller, -Smith)"
, "Gwendolyn Lenna Gwen Torrence (-Waller, -Smith)"
, "Gwendolyn Lenna Gwen Torrence (-Waller, -Smith)"
, "Gwendolyn Lenna Gwen Torrence (-Waller, -Smith)"
, "Gwendolyn Lenna Gwen Torrence (-Waller, -Smith)"
, "Jorge Torres"
, "Cheryl Renee Toussaint (-Eason)"
, "Cheryl Renee Toussaint (-Eason)"
, "Forrest Grady Towns"
, "Terrence R. Trammell"
, "Terrence R. Trammell"
, "Terrence R. Trammell"
, "John Lawrence Trautmann"
, "De'Hashia Tonnek DeeDee Trotter"
, "De'Hashia Tonnek DeeDee Trotter"
, "De'Hashia Tonnek DeeDee Trotter"
, "De'Hashia Tonnek DeeDee Trotter"
, "De'Hashia Tonnek DeeDee Trotter"
, "Herbert Lawrence Herb Trube"
, "Herbert Lawrence Herb Trube"
, "Max Edwin Truex"
, "Max Edwin Truex"
, "Arthur Wood Tuck"
, "Michael Scott Mike Tully"
, "Teri Sue Tunks (Steer-, -Cantwell)"
, "Kimberly Kim Turner (-McKenzie)"
, "Edwin Thomas Ned Turner"
, "John B. Tuttle"
, "Albert Clinton Tyler"
, "Wyomia Tyus (-Simburg)"
, "Wyomia Tyus (-Simburg)"
, "Wyomia Tyus (-Simburg)"
, "Wyomia Tyus (-Simburg)"
, "Wyomia Tyus (-Simburg)"
, "Morgan Uceny"
, "Lisa Uhl (Koll-)"
, "George Bernard Underwood"
, "George Bernard Underwood"
, "George Bernard Underwood"
, "Grace E. Upshaw"
, "Grace E. Upshaw"
, "Teresa Vaill"
, "Howard Van Nostrand Valentine"
, "Howard Van Nostrand Valentine"
, "Howard Van Nostrand Valentine"
, "Howard Van Nostrand Valentine"
, "Howard Van Nostrand Valentine"
, "Howard Van Nostrand Valentine"
, "Andrew Orlando Valmon"
, "Andrew Orlando Valmon"
, "Gilbert Haven Van Cleve"
, "Gilbert Haven Van Cleve"
, "Robert Logan Bob Van Osdel"
, "Patricia Jean Patty van Wolvelaere-Johnson"
, "Patricia Jean Patty van Wolvelaere-Johnson"
, "Geoffrey Peter Geoff Vanderstock"
, "George Marshall Varnell"
, "George Marshall Varnell"
, "Shelbi Vaughan"
, "Marieke Karen Veltman (-Miller)"
, "Eugene George Gene Venzke"
, "David Verburg"
, "David Verburg"
, "William Franklyn Bill Verner"
, "William Franklyn Bill Verner"
, "William Franklyn Bill Verner"
, "William Franklyn Bill Verner"
, "Janeene Hope Vickers (-McKinney)"
, "Eugene Luther Gene Vidal"
, "Craig Steven Virgin"
, "Craig Steven Virgin"
, "Alfred Voellmeke"
, "Theodore John Ted Vogel"
, "Timothy William Tim Vollmer"
, "David Alan Volz"
, "Wilhelmina Catherine Billie von Bremen (-Asch)"
, "Wilhelmina Catherine Billie von Bremen (-Asch)"
, "Thomas Frederick Tom Von Ruden"
, "Anne Marie Vrana-O'Brien"
, "Anne Marie Vrana-O'Brien"
, "Thomas Tom Waddell (Flubacher-)"
, "Arthur Franklin Art Walker, Jr."
, "Arthur Franklin Art Walker, Jr."
, "Brad Walker"
, "Brad Walker"
, "Lawrence Alexander Larry Walker"
, "Mabel Elizabeth Walker (-Thornton)"
, "Mabel Elizabeth Walker (-Thornton)"
, "Sherron Elaine Walker (-Boyea)"
, "Frank Laird Waller"
, "Frank Laird Waller"
, "Tisha Felice Waller"
, "Tisha Felice Waller"
, "Jean Ruth Walraven (-Barnett)"
, "Jean Ruth Walraven (-Barnett)"
, "Jerome Douglas Walters, Sr."
, "Delisa Ann Walton-Floyd"
, "Ian Scott Waltz"
, "Ian Scott Waltz"
, "Jared Ward"
, "Jeremy Matthew Wariner"
, "Jeremy Matthew Wariner"
, "Jeremy Matthew Wariner"
, "Jeremy Matthew Wariner"
, "Karl DeWitt Warner"
, "Mary Trainor Washburn (-Conklin)"
, "Mary Trainor Washburn (-Conklin)"
, "Anthony Tony Washington"
, "Anthony Tony Washington"
, "Anthony Tony Washington"
, "Anthony Lamar Watson"
, "Lewis George Vines Watson"
, "Lewis George Vines Watson"
, "Martha Rae Watson"
, "Martha Rae Watson"
, "Martha Rae Watson"
, "Martha Rae Watson"
, "Martha Rae Watson"
, "Martha Rae Watson"
, "Ray Bates Watson"
, "Ray Bates Watson"
, "Ray Bates Watson"
, "John Nickerson Watters"
, "Quincy Dushawn Watts"
, "Quincy Dushawn Watts"
, "Alan Webb"
, "Ameer Kenneth Webb"
, "Ernest Weber"
, "Alexis Lexi Weeks"
, "Frederick E. Fred Weicker"
, "William Franklin Weigle"
, "David Lawson Dave Weill"
, "Adolf J. Weinacker"
, "Adolf J. Weinacker"
, "Adolf J. Weinacker"
, "Kellie Wells"
, "Alton Roy Welton"
, "Amber Marie Welty (-Cnossen)"
, "James Isaac Wendell"
, "Frank Edward Wendling"
, "Amelia Wershoven (-Wood, -Bert)"
, "Kathleen Stella Kathy Weston (-Blom)"
, "Walter Leo Whalen"
, "Andrew Wheating"
, "Andrew Wheating"
, "Robert Tomlinson Bob Wheeler, III"
, "Erica L. Wheeler"
, "Quentin David Wheeler"
, "Theodore Stanley Richardson Ted Wheeler"
, "Homer D. Whelchel"
, "Marilyn Elaine White"
, "Marilyn Elaine White"
, "Willye Brown White"
, "Willye Brown White"
, "Willye Brown White"
, "Willye Brown White"
, "Willye Brown White"
, "Willye Brown White"
, "Malvin Groston Mal Whitfield"
, "Malvin Groston Mal Whitfield"
, "Malvin Groston Mal Whitfield"
, "Malvin Groston Mal Whitfield"
, "Malvin Groston Mal Whitfield"
, "Malvin Groston Mal Whitfield"
, "Ryan Keith Whiting"
, "Lawrence Atwood Larry Whitney"
, "Lawrence Atwood Larry Whitney"
, "Lawrence Atwood Larry Whitney"
, "Ronald Howard Ron Whitney"
, "Kenneth George Ken Wiesner"
, "Garnett Merrill Wikoff"
, "Elizabeth Frances Wilde (-Kinnard)"
, "Mildred Olive Wiley (-Dee)"
, "Johanna Freda Gertrude Wilhelmsen (Stelling-)"
, "Johanna Freda Gertrude Wilhelmsen (Stelling-)"
, "Dudley Griffin Wilkins"
, "Louis Guy Lou Wilkins"
, "Mac Maurice Wilkins"
, "Mac Maurice Wilkins"
, "Mac Maurice Wilkins"
, "Anna Willard (-Pierce)"
, "Angela Tramaine Williams"
, "Angela Tramaine Williams"
, "Archibald Franklin Archie Williams"
, "Chrishuna Williams"
, "Jeffrey Jeff Williams"
, "Jesse Daniel Williams"
, "Jesse Daniel Williams"
, "Kendell Williams"
, "Lauryn Chenet Williams"
, "Lauryn Chenet Williams"
, "Lauryn Chenet Williams"
, "Lauryn Chenet Williams"
, "Lauryn Chenet Williams"
, "Lucinda Williams (-Adams)"
, "Lucinda Williams (-Adams)"
, "Lucinda Williams (-Adams)"
, "Ralph August Williams"
, "Randel Lavelle Randy Williams"
, "Randel Lavelle Randy Williams"
, "Schowonda D. Williams"
, "Shana L. Williams"
, "Shana L. Williams"
, "Todd Dwayne Williams"
, "Todd Dwayne Williams"
, "Ulis C. Williams"
, "Ulis C. Williams"
, "Bernard Rollen Williams, III"
, "Bernard Rollen Williams, III"
, "Darold Andre Williamson"
, "Harry Webb Williamson"
, "Kelly Jeromy Willie"
, "Aarik Wilson"
, "Aje Wilson"
, "Clement Pierce Wilson"
, "Clement Pierce Wilson"
, "Clement Pierce Wilson"
, "Deanne L. Wilson (-Nicholas)"
, "Richard Earle Wilson"
, "Eric Colquhoun Wilson"
, "Kenneth Leon Wilson"
, "Linetta A. Wilson"
, "Rayma Bess Wilson"
, "Vernon Troylee Vern Wilson"
, "Frederick Loren Fred Wilt"
, "Frederick Loren Fred Wilt"
, "Margrethe Lynne Winbigler (-Anderson)"
, "Mary Wineberg (Danner-)"
, "Mary Wineberg (Danner-)"
, "Rudy Winkler"
, "Donald Mark Witherspoon"
, "Reginald Edwin Regi Witherspoon"
, "Richard Charles Rick Wohlhuter"
, "Richard Charles Rick Wohlhuter"
, "Richard Charles Rick Wohlhuter"
, "August Louis Augie Wolf"
, "Walter Donogan Wood"
, "James Dale Jim Wooding"
, "Allen Woodring"
, "John Youie Woodruff"
, "George Roger Woods"
, "George Roger Woods"
, "George Roger Woods"
, "Bryan Woodward"
, "Martha Virginia Worst (-Smith)"
, "Harry Thomas Worthington"
, "David James Dave Wottle"
, "David James Dave Wottle"
, "Cameron M. Wright"
, "Lorenzo Christopher Wright"
, "Lorenzo Christopher Wright"
, "Marc Snowell Wright"
, "Angela Angie Wright-Scott"
, "Stanley Joseph Wudyka"
, "Christin Christy Wurth-Thomas"
, "Frank Clifford Wykoff"
, "Frank Clifford Wykoff"
, "Frank Clifford Wykoff"
, "Frank Clifford Wykoff"
, "Frank Clifford Wykoff"
, "Ruth Marie Wysocki (Kleinsasser-, Caldwell-)"
, "Ruth Marie Wysocki (Kleinsasser-, Caldwell-)"
, "John Lloyd Jack Yerman"
, "John Lloyd Jack Yerman"
, "Dewey Lee Yoder"
, "Robert Clark Bob Young"
, "Cyrus J. Cy Young, Jr."
, "Cyrus J. Cy Young, Jr."
, "Dannette Louise Young (-Stone)"
, "Dannette Louise Young (-Stone)"
, "Dannette Louise Young (-Stone)"
, "Donnell Brooks Young"
, "Donnell Brooks Young"
, "Earl Verdelle Young"
, "Earl Verdelle Young"
, "George L. Young"
, "George L. Young"
, "George L. Young"
, "George L. Young"
, "George L. Young"
, "Isiah Young"
, "Jason Edwin Young"
, "Jerome Young"
, "Kevin Curtis Young"
, "Kevin Curtis Young"
, "Lawrence Dean Larry Young"
, "Lawrence Dean Larry Young"
, "Lawrence Dean Larry Young"
, "Lillian Young"
, "Lillian Young"
, "William Joseph Yount"
, "Rachel Yurkovich"
, "Dimitri Nickitovitch Zaitz"
, "Louis Silvie Lou Zamperini"
, "Peter Timothy Pete Zaremba"
, "Zachery Zach Ziemek"
, "Ronald Lloyd Ron Zinn"
, "Ronald Lloyd Ron Zinn"
, "Frank Thomas Zuna"
, "Victor Andrew Vic Zwolak"
Badminton
, "Howard Bach"
, "Howard Bach"
, "Howard Bach"
, "Phillip Hung Chew"
, "Phillip Hung Chew"
, "Linda Jean French"
, "Linda Jean French"
, "Linda Jean French"
, "Tony Gunawan"
, "Qi Kevin Han"
, "Qi Kevin Han"
, "Qi Kevin Han"
, "Christopher Hendrik Chris Jogis"
, "Joy Ellen Kitzmiller"
, "Joy Ellen Kitzmiller"
, "Benjamin W. Benny Lee"
, "Benjamin W. Benny Lee"
, "Eva Lee"
, "Eva Lee"
, "Eva Lee"
, "Khan Bob Malaythong"
, "Mesinee May Mangkalakiri"
, "Paula Lynn Parrocho  Obanana"
, "Sattawat Pongnairat"
, "Rajiv Kumar Raju Rai"
, "Thomas Tommy Reidy"
, "Howard Shu"
, "Jamie Chen Subandhi"
, "Erika Kennedy Von Heiland (-Strader)"
, "Erika Kennedy Von Heiland (-Strader)"
, "Erika Kennedy Von Heiland (-Strader)"
, "Iris Wang"
, "Rena Wang"
Baseball
, "Michael Brent Abernathy"
, "William Edward Willie Adams"
, "Kurt Harold Ainsworth"
, "Robert Jeffrey Jeff Alkire, II"
, "John Chad Allen"
, "Brett Franklin Anderson"
, "Jacob Joseph Jake Arrieta"
, "Brian David Barden"
, "Kristin James Kris Benson"
, "Patrick Lance Pat Borders"
, "Matthew Benjamin Matt Brown"
, "Sean Patrick Burroughs"
, "Trevor John Cahill"
, "John Farrow Cotton"
, "Jeremy Michael Cummings"
, "Travis Sentell Dawkins"
, "Robert Allen R. A. Dickey"
, "Jason Thomas Donald"
, "Darren James Dreifort"
, "Brian Matthew Duensing"
, "Jeffrey Adam Everett"
, "William Dexter Fowler"
, "Ryan Ray Franklin"
, "John Christopher Gall"
, "Anthony Nomar Garciaparra"
, "Christopher Coleman Chris George"
, "Jason Gilbert Giambi"
, "Troy Edward Glaus"
, "Chadwick Elton Chad Green"
, "Richard Douglas Rick Greene"
, "Seth Adam Greisinger"
, "Jeffrey Bryan Hammonds"
, "Kiplan Paul Kip Harkrider"
, "Shane Timothy Heams"
, "Richard Allen Rick Helling"
, "Michael Steven Mike Hessman"
, "Andrew Jay A. J. Hinch"
, "Marcus Christian Jensen"
, "Kevin Martin Jepsen"
, "Charles Edward Johnson, Jr."
, "Jacque Dewayne Jones"
, "Michael Arthur Mike Kinkade"
, "Daron Jon Kirkreit"
, "Brandon Michael Knight"
, "William Christopher Billy Koch"
, "Michael Paul Mike Koplove"
, "Mark Steven Kotsay"
, "Rick Michael Krivda"
, "Matthew Vincent Matt LaPorta"
, "Matthew Hawks Matt LeCroy"
, "Travis Reynolds Lee"
, "Braden LaVern Looper"
, "Brian Richard Loyd"
, "Louis Glenn Lou Marson"
, "Chadwick Michael Chad McConnell"
, "Douglas Andrew Doug Mientkiewicz"
, "Warren Randall Morris"
, "Calvin Duane Murray"
, "Blaine Neal"
, "Michael Robert Mike Neill"
, "Phillip Joseph Phil Nevin"
, "Jayson Truett Edward Nix"
, "Octavio Augie Ojeda"
, "Roy Edward Oswalt"
, "James Vo Jim Parque"
, "Jon Erich Rauch"
, "Christopher E. Chris Roberts"
, "Anthony Marcus Sanders"
, "Nathan John Nate Schierholtz"
, "Robert Michael Bobby Seay"
, "Ben M. Sheets"
, "Jeffrey Allen Jeff Stevens"
, "Stephen James Strasburg"
, "Taylor Hill Teagarden"
, "Terry Ronald Tiffee"
, "Michael Anthony Tucker"
, "Jason Andrew Varitek"
, "Ronald Thomas Ron Villone, Jr."
, "William J. B. J. Wallace"
, "Casey McGhee Weathers"
, "Jeffrey Charles Jeff Weaver"
, "Stephen Bradley Brad Wilkerson"
, "Jason Gerald Williams"
, "Todd Michael Williams"
, "Craig Franklin Wilson"
, "Christopher S. Chris Wimmer"
, "Ernest Wesley Ernie Young"
, "Timothy R. Tim Young"
Basketball
, "Julius Shareef Abdur-Rahim"
, "Stephen Todd Steve Alford"
, "Walter Ray Allen"
, "William Lloyd Willie Anderson, Jr."
, "Carmelo Kyan Anthony"
, "Carmelo Kyan Anthony"
, "Carmelo Kyan Anthony"
, "Carmelo Kyan Anthony"
, "Michel Taylor Tate Armstrong"
, "Jay Joseph Hoyland Arnette"
, "Stacey Orlando Augmon"
, "Seimone Delicia Augustus"
, "Seimone Delicia Augustus"
, "Seimone Delicia Augustus"
, "Jennifer Lynn Azzi"
, "Vincent Lamont Vin Baker"
, "Samuel J. Sam Balter, Jr."
, "Michael Allen Mike Bantom"
, "Clifford Eugene Cliff Barker"
, "Charles Wade Barkley"
, "Charles Wade Barkley"
, "Donald Argee Don Barksdale"
, "Harrison Bryce Jordan Barnes"
, "Velvet James Jim Barnes"
, "Michael Thomas Mike Barrett"
, "Ralph Milton Beard, Jr."
, "Lewis William Lew Beck, Jr."
, "Walter Jones Walt Bellamy, Jr."
, "Larry Joe Bird"
, "Suzanne Brigit Sue Bird"
, "Suzanne Brigit Sue Bird"
, "Suzanne Brigit Sue Bird"
, "Suzanne Brigit Sue Bird"
, "Ralph English Bishop"
, "Alice Ruth Ruthie Bolton-Holifield"
, "Alice Ruth Ruthie Bolton-Holifield"
, "Ronald Yngve Ron Bontemps"
, "Robert Lewis Bob Boozer"
, "Carlos Austin Boozer, Jr."
, "Carlos Austin Boozer, Jr."
, "Vincent Joseph Vince Boryla"
, "Christopher Wesson Chris Bosh"
, "Catherine La Ora Cathy Boswell"
, "Richard James Dick Boushka"
, "William Warren Bill Bradley"
, "James Turner Jim Brewer"
, "Cynthia Jane Cindy Brogdon"
, "Cynthia Louise Cindy Brown"
, "Lawrence Harvey Larry Brown"
, "Kobe Bean Bryant"
, "Kobe Bean Bryant"
, "William Quinn Buckner"
, "Victoria Andrea Vicky Bullett"
, "Victoria Andrea Vicky Bullett"
, "Tommy Loren Burleson"
, "Jimmy Butler III"
, "Carl Cecil Cain"
, "Joseph Louis Joe Caldwell"
, "Gordon C. Carpenter"
, "Kenneth Alan Kenny Carr"
, "Vincent Lamar Vince Carter"
, "Swintayla Marie Swin Cash"
, "Swintayla Marie Swin Cash"
, "Tamika Devonne Catchings"
, "Tamika Devonne Catchings"
, "Tamika Devonne Catchings"
, "Tamika Devonne Catchings"
, "Tyson Cleotis Chandler"
, "Daedra Janel Charles (-Furlow)"
, "Tina Alexandria Charles"
, "Tina Alexandria Charles"
, "John Richard Clawson"
, "Vernell Eufaye Bimbo Coles"
, "Paul Douglas Doug Collins"
, "Cynthia Lynne Cooper (-Dyke)"
, "Cynthia Lynne Cooper (-Dyke)"
, "Melvin Grant Mel Counts"
, "DeMarcus Amir Cousins"
, "Denise Marie Curry"
, "Adrian Delano Dantley"
, "Charles Frick Chuck Darling"
, "Richard Allen Dick Davies"
, "Anthony Marshon Davis, Jr."
, "Clarissa Glennet Davis (-Wrightsil)"
, "Kenneth Bryan Kenny Davis"
, "Walter Paul Davis"
, "Donald Francis Don Dee"
, "Elena Delle Donne"
, "DeMar Darnell DeRozan"
, "Terence Gilbert Terry Dischinger"
, "Medina Dixon"
, "Anne Theresa Donovan"
, "Anne Theresa Donovan"
, "Clyde Austin Drexler"
, "Timothy Theodore Tim Duncan"
, "Nancy Lynn Dunkle"
, "Kevin Wayne Durant"
, "Kevin Wayne Durant"
, "Teresa Edwards"
, "Teresa Edwards"
, "Teresa Edwards"
, "Teresa Edwards"
, "Teresa Edwards"
, "Mary Camille Kamie Ethridge"
, "William Best Billy Evans"
, "Patrick Aloysius Ewing"
, "Patrick Aloysius Ewing"
, "Vernon Vern Fleming"
, "James Ricardo Jim Forbes"
, "Gilbert Gib Ford"
, "Philip Jackson Phil Ford, Jr."
, "Joseph Cephis Joe Fortenberry"
, "Calvin Bernard Cal Fowler"
, "Sylvia Shaqueria Fowles"
, "Sylvia Shaqueria Fowles"
, "Sylvia Shaqueria Fowles"
, "Marcus Ross Marc Freiberger"
, "Kevin Maurice Garnett"
, "Paul George"
, "John Haskell Tex Gibbons"
, "Jennifer Gillom"
, "Victor Wayne Glasgow"
, "Bridgette C. Gordon"
, "Jeffrey Jeff Grayer"
, "Draymond Jamal Green"
, "Yolanda Yvette Griffith"
, "Yolanda Yvette Griffith"
, "Brittney Yevette Griner"
, "Alexander John Alex Groza"
, "Ernest Ernie Grunfeld"
, "Burdette Eliele Burdie Haldorson"
, "Burdette Eliele Burdie Haldorson"
, "Anfernee Deon Penny Hardaway"
, "Timothy Duane Tim Hardaway"
, "James Edward Harden, Jr."
, "Lusia Mae Lucy Harris (-Stewart)"
, "Hersey R. Hawkins, Jr."
, "Spencer Haywood"
, "Walter Raphael Walt Hazzard"
, "Patricia Sue Pat Head (-Summitt)"
, "Thomas Edward Tom Henderson"
, "Ludi Lea Henry (-Manning)"
, "Grant Henry Hill"
, "Charles Monroe Charlie Hoag"
, "Wilmer Frederick Bill Hosket"
, "William Marion Bill Hougland"
, "William Marion Bill Hougland"
, "Allan Wade Houston"
, "Dwight David Howard"
, "Phillip Gregory Phil Hubbard"
, "Andre Tyler Iguodala"
, "Darrall Tucker Imhoff"
, "Kyrie Andrew Irving"
, "Allen Ezail Iverson"
, "Lucious Brown Luke Jackson, Jr."
, "Tammy Eloise Jackson"
, "LeBron Raymone James"
, "LeBron Raymone James"
, "LeBron Raymone James"
, "Robert Eugene Bob Jeangerard"
, "Richard Allen Jefferson"
, "Francis Lee Johnson"
, "Earvin Magic Johnson, Jr."
, "Shannon Regina Johnson"
, "Asjha Takera Jones"
, "Robert Clyde Bobby Jones"
, "Carolyn Jones (-Young)"
, "Dwight Elmo Jones"
, "K. C. Jones"
, "Wallace Clayton Wally Jones"
, "Hyland DeAndre Jordan, Jr."
, "Michael Jeffrey Jordan"
, "Michael Jeffrey Jordan"
, "Kevin Francis Joyce"
, "John Frederick Keller"
, "Earl Allen Kelley"
, "Melvin Dean Kelley"
, "Robert Earl Bob Kenney"
, "Jason Frederick Kidd"
, "Jason Frederick Kidd"
, "James H. Jim King"
, "Joseph William Joe Kleine"
, "Carl Stanley Knowles"
, "Jon Francis Koncak"
, "Mitchell William Mitch Kupchak"
, "Robert Albert Bob Kurland"
, "Robert Albert Bob Kurland"
, "Venus Milette Lacey"
, "Christian Donald Laettner"
, "Thomas Joseph Tom LaGarde"
, "Lester Everett Les Lane"
, "Janice Faye Lawrence (-Braxton)"
, "Kara Marie Lawson"
, "Lisa Deshawn Leslie (-Lockwood)"
, "Lisa Deshawn Leslie (-Lockwood)"
, "Lisa Deshawn Leslie (-Lockwood)"
, "Lisa Deshawn Leslie (-Lockwood)"
, "Charlotte Lewis"
, "Nancy Lizabeth Lieberman (-Cline-)"
, "William Barner Bill Lienhard"
, "Andrea Lane Lloyd (-Curry)"
, "Rebecca Rose Lobo (-Rushin)"
, "Kevin Wesley Love"
, "Clyde Edward Lovellette"
, "Kyle Lowry"
, "Frank John Lubin"
, "Jerry Ray Lucas"
, "Raymond George Ray Lumpp"
, "Daniel Lewis Dan Majerle"
, "Karl Malone"
, "Karl Malone"
, "Daniel Ricardo Danny Manning"
, "Stephon Xavier Marbury"
, "Shawn Dwayne Marion"
, "Gail Annette Marquis"
, "Scott Glenn May"
, "Frank Reilly McCabe"
, "John Paul Pete McCaffrey"
, "Katrina Felicia McClain (-Johnson)"
, "Katrina Felicia McClain (-Johnson)"
, "Katrina Felicia McClain (-Johnson)"
, "Suzanne Theresa Suzie McConnell (-Serio)"
, "Suzanne Theresa Suzie McConnell (-Serio)"
, "Angel Lajuane McCoughtry"
, "Angel Lajuane McCoughtry"
, "Nikki Kensengane McCray"
, "Nikki Kensengane McCray"
, "Antonio Keithflen McDyess"
, "Pamela Denise McGee"
, "Carla Renee McGhee"
, "Charles Thomas Tom McMillen"
, "Carol Jean Menken-Schaudt"
, "Ann Elizabeth Meyers (-Drysdale)"
, "Cheryl Deann Miller"
, "Reginald Wayne Reggie Miller"
, "DeLisha Lachell Milton-Jones"
, "DeLisha Lachell Milton-Jones"
, "Arthur Owen Art Mollner"
, "Maya April Moore"
, "Maya April Moore"
, "Alonzo Harding Mourning"
, "Kimberly Duane Kim Mulkey (-Robertson-)"
, "Christopher Paul Chris Mullin"
, "Christopher Paul Chris Mullin"
, "Jeffrey Vincent Jeff Mullins"
, "Cindy Jo Noble (-Hauserman)"
, "Mary Anne O'Connor"
, "Lamar Joseph Odom"
, "Chukwuemeka Noubuisi Emeka Okafor"
, "Hakeem Abdul Olajuwon"
, "Shaquille Rashuan O'Neal"
, "Victoria Elaine Vickie Orr (-Wiley)"
, "Candace Nicole Parker (-Williams)"
, "Candace Nicole Parker (-Williams)"
, "Christopher Emmanuel Chris Paul"
, "Christopher Emmanuel Chris Paul"
, "Gary Dwayne Payton"
, "Gary Dwayne Payton"
, "Samuel Bruce Sam Perkins"
, "Donald Arthur Don Piper"
, "Scottie Maurice Pippen"
, "Scottie Maurice Pippen"
, "Dan Luther Pippin"
, "Robert C. R. C. Pitts"
, "Cappie Marie Pondexter"
, "Tayshaun Durell Prince"
, "Jack Williamson Ragland"
, "William Edward Ed Ratleff"
, "Michael Wesley Redd"
, "Herman J. R. Reid, Jr."
, "Jesse Banard Renick"
, "Mitchell James Mitch Richmond, III"
, "Mitchell James Mitch Richmond, III"
, "Ruth Ellen Riley"
, "Patricia Ann Trish Roberts"
, "Alvin Cyrrale Robertson"
, "Oscar Palmer Robertson"
, "David Maurice Robinson"
, "David Maurice Robinson"
, "David Maurice Robinson"
, "Robert Lloyd Jackson Jack Robinson"
, "Susan Marie Sue Rojcewicz"
, "Kenneth Herman Kenny Rollins"
, "William Fenton Bill Russell"
, "Glynn Saulters"
, "Willard Theodore Schmidt"
, "Charles Thomas Charlie Scott"
, "Steven Bernard Steve Sheppard"
, "Jerry Franklin Shipp"
, "Carl Leslie Shy"
, "Michael Barnwell Mike Silliman"
, "Juliene Simpson (Brazinski-)"
, "Adrian Howard Smith"
, "Charles Daniel H. Smith"
, "Katherine May Katie Smith"
, "Katherine May Katie Smith"
, "Katherine May Katie Smith"
, "Steven Delano Steve Smith"
, "Charles Edward Smith, IV"
, "John Kenneth Ken Spain"
, "Dawn Michelle Staley"
, "Dawn Michelle Staley"
, "Dawn Michelle Staley"
, "Kathryn Suzanne Katy Steding"
, "Breanna Mackenzie Stewart"
, "John Houston Stockton"
, "John Houston Stockton"
, "Amar'e Carsares Stoudemire"
, "Duane Alexander Swanson"
, "Sheryl Denice Swoopes"
, "Sheryl Denice Swoopes"
, "Sheryl Denice Swoopes"
, "Diana Lurena Taurasi"
, "Diana Lurena Taurasi"
, "Diana Lurena Taurasi"
, "Diana Lurena Taurasi"
, "Klay Alexander Thompson"
, "Tina Marie Thompson"
, "Tina Marie Thompson"
, "Wayman Lawrence Tisdale"
, "Ronald Paul Ron Tomsic"
, "Jeffrey Stephen Jeff Turner"
, "Dwyane Tyrone Wade, Jr."
, "Dwyane Tyrone Wade, Jr."
, "James Patrick Jim Walsh"
, "Teresa Gaye Weatherspoon"
, "Teresa Gaye Weatherspoon"
, "Jerome Alan Jerry West"
, "Russell Westbrook, Jr."
, "Lindsay Marie Whalen"
, "Lindsay Marie Whalen"
, "William John Bill Wheatley"
, "Joseph Henry Jo-Jo White"
, "Deron Michael Williams"
, "Deron Michael Williams"
